# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
2278.5000 M23$37 10000 74 58.5000 s22 p100 59 N s22->c121->c212->c245->s21->c163->c220->c233->c174->s70->s35->s67->s0->s9->s59->c190->c145->c171->c184->c230->c138->s58->s84->s20->s30->s42->c140->c207->s57->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c106->c194->c173->c116->c250->c114->c195->c240->c231->p100
2278.5000 M18$37 10000 72 58.5000 s17 p100 59 N s17->s97->c199->c218->c219->p101->s40->s25->s73->c210->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c140->c230->c138->c184->c171->c234->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c106->c194->c173->c116->c250->c114->c195->c240->c231->p100
2278.9000 M10$37 10000 64 58.9000 s9 p103 59 N s9->s0->s67->s35->s70->c174->c233->c161->s93->s18->s65->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2278.9000 M46$37 10000 53 58.9000 s45 p103 59 N s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2278.9000 M1$37 10000 64 58.9000 s0 p103 59 N s0->s9->s67->s35->s70->c174->c233->c161->s93->s18->s65->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2278.9000 M29$37 10000 66 58.9000 s28 p103 59 N s28->s59->s0->s9->s67->s35->s70->c174->c233->c161->s93->s18->s65->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2278.9000 M16$37 10000 60 58.9000 s15 p103 59 N s15->c223->s90->s81->c149->s13->s42->s30->s84->s20->s71->s58->c140->c230->c138->c184->c207->c234->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2278.9000 M41$37 10000 57 58.9000 s40 p103 59 N s40->s25->s73->c210->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2278.9000 M26$37 10000 56 58.9000 s25 p103 59 N s25->s73->c210->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2278.9000 M18$36 10000 69 118.9000 s17 p103 58 N s17->c137->c199->c218->c219->p101->s40->s25->s73->c210->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c140->c230->c138->c184->c171->c234->c192->s33->c175->c131->s23->s14->c246->c157->c179->s51->c168->s50->c169->s54->s24->s34->s10->s3->s78->c112->c241->c117->c146->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c243->c166->c209->c160->c139->c148->p103
2280.0000 M18$38 10000 6 0.0000 s17 p101 60 N s17->c199->c156->c105->c254->s40->p101
2280.0000 M38$38 10000 21 0.0000 s37 p100 60 N s37->s66->s83->s56->c106->c194->c177->c243->c166->c209->c135->c195->c114->c250->c116->c240->c159->c132->c141->c154->c231->p100
2280.0000 M41$38 10000 1 0.0000 s40 p101 60 N s40->p101
2280.0000 M48$38 10000 3 0.0000 s47 p102 60 N s47->s55->c215->p102
2283.6000 M20$38 10000 11 3.6000 s19 p101 59 N s19->s38->s4->c248->c233->c143->c218->c156->c105->c254->s40->p101
2284.1000 M23$38 10000 12 4.1000 s22 p101 59 N s22->c219->s19->s38->s4->c248->c233->c218->c156->c105->c254->s40->p101
2289.2000 M19$38 10000 13 9.2000 s18 p101 59 N s18->s93->s65->c248->s4->s38->c233->c218->c143->c156->c105->c254->s40->p101
2289.2000 M31$38 10000 19 9.2000 s30 p101 59 N s30->s42->s13->c237->s7->s60->s86->s45->s65->c248->s4->s38->c233->c218->c143->c156->c105->c254->s40->p101
2291.6000 M27$37 10000 42 71.6000 s26 p101 58 N s26->c165->c203->s24->s34->s10->s3->c146->c187->s50->c169->c168->s51->s72->c246->c145->c171->s0->s9->s59->s28->s89->c198->s60->s7->c130->c107->s86->s45->s65->s93->s18->c248->s4->s38->c233->c218->c143->c156->c105->c254->s40->p101
2291.6000 M11$38 10000 44 11.6000 s10 p101 59 N s10->s3->s34->s24->s54->s78->c112->c203->c183->c241->c146->c187->s50->c169->c168->s51->c246->c145->c171->s0->s9->s59->s28->s89->c198->s60->s7->c130->c107->s86->s45->s65->s93->s18->c248->s4->s38->c233->c218->c143->c156->c105->c254->s40->p101
2298.2000 M9$38 10000 20 18.2000 s8 p101 59 N s8->c121->c161->s21->c224->s22->c219->s19->s38->s4->c218->c156->c143->c233->c105->c254->s40->s25->s73->c129->p101
2301.3000 M45$38 10000 36 21.3000 s44 p103 59 N s44->s69->c124->s94->s87->c178->c117->c238->s92->s75->c253->c164->c147->c229->s74->c185->c128->c119->c211->c249->s56->s83->s37->s66->c106->c194->c177->c243->c166->c209->c160->c139->c136->c247->c216->c113->p103
2301.3000 M48$37 10000 47 81.3000 s47 p103 58 N s47->c126->p102->c221->s31->c222->s44->s69->c124->s94->s87->c178->c117->c238->s92->s75->c253->c164->c147->c229->c185->c128->c249->s56->s83->s37->s66->c106->c194->c173->c116->c250->c114->c195->c240->c159->c132->c141->c154->c135->c209->c160->c139->c136->c247->c216->c113->p103
2301.3000 M4$38 10000 40 21.3000 s3 p103 59 N s3->s10->s34->s24->s54->s78->c112->c203->c183->c241->c117->c238->s92->s75->c253->c164->c147->c229->s74->c185->c128->c119->c211->c249->s56->s83->s37->s66->c106->c194->c177->c243->c166->c209->c160->c139->c136->c247->c216->c113->p103
2301.3000 M7$38 10000 28 21.3000 s6 p103 59 N s6->c181->c147->c249->s56->s83->s37->s66->c106->c194->c173->c116->c250->c114->c195->c240->c159->c132->c141->c231->c191->c209->c135->c205->c136->c247->c216->c113->p103
2301.3000 M35$38 10000 40 21.3000 s34 p103 59 N s34->s10->s3->s78->s24->s54->c112->c203->c183->c241->c117->c238->s92->s75->c253->c164->c147->c229->s74->c185->c128->c119->c211->c249->s56->s83->s37->s66->c106->c194->c177->c243->c166->c209->c160->c139->c136->c247->c216->c113->p103
2303.5000 M4$37 10000 26 83.5000 s3 p104 58 N s3->s10->s34->s24->s54->c169->s50->c168->s51->c180->s14->s23->c246->c131->c175->s27->c192->s80->s99->s39->c232->s90->c189->s48->c225->c202->p104
2303.5000 M32$37 10000 39 83.5000 s31 p104 58 N s31->s52->s95->c110->c221->s44->s69->c124->s94->s87->c178->c117->c183->s3->s10->s34->s24->s54->c169->s50->c168->s51->c180->s14->s23->c246->c131->c175->s27->c192->s80->s99->s39->c232->s90->c189->s48->c225->c202->p104
2303.5000 M35$37 10000 27 83.5000 s34 p104 58 N s34->s10->s3->s78->s24->s54->c169->s50->c168->s51->c180->s14->s23->c246->c131->c175->s27->c192->s80->s99->s39->c232->s90->c189->s48->c225->c202->p104
2305.1000 M49$38 10000 69 25.1000 s48 p100 59 N s48->c225->c149->s13->s42->s30->s84->s20->s71->s58->c140->c207->c138->c230->c190->s28->s59->s0->s9->s67->c174->c180->c246->c171->c145->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c178->s87->s94->c117->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100
2305.1000 M5$38 10000 68 25.1000 s4 p100 59 N s4->s38->s19->c248->s65->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c140->c230->c138->c184->c190->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100
2305.1000 M21$38 10000 63 25.1000 s20 p100 59 N s20->s84->s30->s42->s13->c237->s7->s60->c198->s89->s28->s59->s0->s9->s67->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100
2305.1000 M43$38 10000 60 25.1000 s42 p100 59 N s42->s13->c237->s7->s60->c198->s89->s28->s59->s0->s9->s67->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100
2306.2000 M30$38 10000 33 26.2000 s29 p100 59 N s29->s2->s46->c126->c221->s31->c222->s44->s88->s79->s49->c106->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c240->c159->c141->c231->c191->c209->c154->p100
2306.2000 M12$38 10000 37 26.2000 s11 p100 59 N s11->s46->s29->s2->c204->s32->c213->c126->c221->s31->c222->s44->s88->s79->s49->c106->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c240->c159->c141->c231->c191->c209->c154->p100
2306.2000 M47$38 10000 36 26.2000 s46 p100 59 N s46->s29->s2->c204->s32->c213->c126->c221->s31->c222->s44->s88->s79->s49->c106->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c240->c159->c141->c231->c191->c209->c154->p100
2306.2000 M25$38 10000 22 26.2000 s24 p102 59 N s24->s34->s10->s3->s78->s54->c112->c203->c183->c241->c117->c178->s87->s94->c124->s69->s44->c222->s31->c221->c126->c215->p102
2306.2000 M50$38 10000 10 26.2000 s49 p102 59 N s49->s79->s63->s88->s44->c222->s31->c221->c126->c215->p102
2306.2000 M29$38 10000 35 26.2000 s28 p102 59 N s28->s59->s0->s9->s67->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->c222->s31->s52->s95->c221->c126->c215->p102
2306.2000 M13$38 10000 22 26.2000 s12 p102 59 N s12->c142->s77->s6->c181->c150->s75->s92->c151->s63->s79->s49->s76->s88->s44->c222->s31->s52->s95->c221->c126->c215->p102
2306.2000 M36$38 10000 37 26.2000 s35 p102 59 N s35->s67->s0->s9->s59->s28->s91->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->c222->s31->s52->s95->c221->c126->c215->p102
2306.2000 M16$38 10000 52 26.2000 s15 p102 59 N s15->s48->c225->c149->s13->s42->s30->s84->s20->s71->s58->c140->c207->c138->c230->c190->s28->s59->s0->s9->s67->c174->c180->c246->c171->c145->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c178->s87->s94->c117->c124->s69->s44->c222->s31->s52->s95->c221->c126->c215->p102
2306.2000 M27$36 10000 24 146.2000 s26 p102 57 N s26->c165->c203->s24->s34->s10->s3->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->c222->s31->s52->s95->c221->c126->c215->p102
2306.2000 M40$38 10000 56 26.2000 s39 p102 59 N s39->s99->c244->c232->c189->s90->s81->c149->s13->s42->s30->s84->s20->s71->s58->c140->c207->c138->c230->c190->s28->s59->s0->s9->s67->c174->c180->c246->c171->c145->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c178->s87->s94->c117->c124->s69->s44->c222->s31->s52->s95->c221->c126->c215->p102
2306.2000 M2$38 10000 35 26.2000 s1 p102 59 N s1->c197->c166->c243->c209->s37->s66->s83->s56->c106->c194->c173->c249->c128->c185->s74->c229->c147->c164->c253->s75->s92->c238->c117->c178->s87->s94->c124->s69->s44->c222->s31->c221->c126->c215->p102
2306.2000 M26$38 10000 57 26.2000 s25 p102 59 N s25->s40->c254->c105->c156->c218->c143->s38->s4->s19->c248->s65->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c140->c230->c138->c184->c190->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->c222->s31->s52->s95->c221->c126->c215->p102
2320.8000 M42$38 10000 29 40.8000 s41 p101 59 N s41->s43->s61->c149->s13->s42->s30->s84->s20->s71->s58->c140->c207->c138->c234->c190->s28->s89->c198->s60->s7->c130->c107->s86->s45->c129->s73->s25->s40->p101
2320.8000 M33$38 10000 47 40.8000 s32 p101 59 N s32->c213->c204->s2->s29->s46->c126->c221->s31->c222->s44->s69->c124->s94->s87->c178->c183->s34->s10->s3->c241->c238->c187->s50->c169->c168->s51->s72->c220->c145->c171->s0->s9->s59->s28->s89->c198->s60->s7->c130->c107->s86->s45->c129->s73->s25->s40->p101
2320.8000 M3$38 10000 44 40.8000 s2 p101 59 N s2->s29->s46->c126->c221->s31->c222->s44->s69->c124->s94->s87->c178->c183->s34->s10->s3->c241->c238->c187->s50->c169->c168->s51->s72->c220->c145->c171->s0->s9->s59->s28->s89->c198->s60->s7->c130->c107->s86->s45->c129->s73->s25->s40->p101
2323.4000 M22$38 10000 22 43.4000 s21 p104 59 N s21->c161->c121->c163->s35->s67->s0->s9->s59->s28->s89->c198->s60->s7->c237->s42->s13->c149->s81->s90->c184->c202->p104
2323.4000 M32$38 10000 51 43.4000 s31 p104 59 N s31->c222->s44->s69->c124->s94->s87->c178->c117->c238->c241->s10->s3->s34->s24->s54->s78->c112->c203->c183->c146->c187->s50->c169->c168->s51->c246->c145->c171->s0->s9->s59->s28->s89->c198->s60->s7->c237->s42->s30->s84->s20->s71->s58->c140->c230->c138->c234->c190->c184->c202->p104
2323.4000 M14$38 10000 12 43.4000 s13 p104 59 N s13->s42->s30->s84->s20->s71->s58->c140->c230->c138->c184->c202->p104
2323.4000 M6$38 10000 49 43.4000 s5 p104 59 N s5->c144->c155->s55->s47->c215->p102->c126->c221->s31->c222->s44->s69->c124->s94->s87->c178->c183->s34->s10->s3->c241->c238->c187->s50->c169->c168->s51->s72->c220->c145->c171->s0->s9->s59->s28->s89->c198->s84->s20->s30->s42->s13->c237->c149->s81->s90->c184->c202->p104
2327.4000 M8$38 10000 63 47.4000 s7 p103 59 N s7->s60->c198->s89->s28->s59->s0->s9->s67->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100->c191->c209->c247->c216->c120->p103
2327.4000 M10$38 10000 59 47.4000 s9 p103 59 N s9->s0->s59->s28->s91->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100->c191->c209->c247->c216->c120->p103
2327.4000 M34$38 10000 49 47.4000 s33 p103 59 N s33->c242->s27->c131->c175->s23->s14->c157->c179->c203->s54->s24->s34->s10->s3->s78->c183->c178->s87->s94->c117->s69->s44->s88->s79->s49->s63->c147->s6->s77->c194->s83->s37->s66->s56->c249->c211->c173->c116->c250->c114->c240->c141->c159->c231->c209->c247->c216->c120->p103
2327.4000 M46$38 10000 69 47.4000 s45 p103 59 N s45->s86->s60->s7->c237->s42->s30->s84->c198->s89->s28->s59->s0->s9->s67->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100->c191->c209->c247->c216->c120->p103
2327.4000 M1$38 10000 59 47.4000 s0 p103 59 N s0->s9->s59->s28->s91->c163->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100->c191->c209->c247->c216->c120->p103
2327.4000 M17$38 10000 41 47.4000 s16 p103 59 N s16->c238->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100->c191->c209->c247->c216->c120->p103
2327.4000 M24$38 10000 44 47.4000 s23 p103 59 N s23->s14->c157->c179->c203->s54->s24->s34->s10->s3->s78->c183->c178->s87->s94->c117->s69->s44->s88->s79->s49->s63->c147->s6->s77->c194->s83->s37->s66->s56->c249->c211->c173->c116->c250->c114->c240->c141->c159->c231->c209->c247->c216->c120->p103
2327.4000 M27$38 10000 42 47.4000 s26 p103 59 N s26->c182->c203->s54->s24->s34->s10->s3->s78->c183->c178->s87->s94->c117->s69->s44->s88->s79->s49->s63->c147->s6->s77->c194->s83->s37->s66->s56->c249->c211->c173->c116->c250->c114->c240->c141->c159->c231->c209->c247->c216->c120->p103
2327.4000 M27$35 10000 48 227.4000 s26 p103 56 N s26->c165->c203->s24->s34->s10->s3->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100->c191->c209->c247->c216->c120->p103
2327.4000 M39$38 10000 74 47.4000 s38 p103 59 N s38->s4->s19->c248->s65->s45->s86->s60->s7->c237->s42->s30->s84->s20->s71->s58->c140->c230->c138->c184->c190->c145->c246->s72->s51->c168->s50->c187->s10->s3->s34->s24->s54->s78->c183->c241->c117->c178->s87->s94->c124->s69->s44->s88->s79->s49->c106->s6->s77->c142->c177->s83->s37->s66->s56->c194->c173->c249->c211->c250->c116->c114->c195->c231->c240->c159->c141->c154->p100->c191->c209->c247->c216->c120->p103
2340.0000 M10$39 10000 13 0.0000 s9 p101 60 N s9->s0->s59->s28->s89->c174->s60->s7->c130->c129->s73->s25->s40->p101
2340.0000 M31$39 10000 22 0.0000 s30 p101 60 N s30->s84->s20->s71->s58->c140->c207->c248->c198->c237->c138->c190->s28->s89->c174->s60->s7->c130->c129->s73->s25->s40->p101
2340.3000 M7$39 10000 32 0.3000 s6 p103 59 N s6->c164->c151->c253->c118->s74->c166->c197->c185->c128->c119->c249->s56->s83->s37->s66->c211->c173->c231->c114->c250->c116->c240->c209->c195->c160->c247->c136->c205->c216->c139->c194->p103
2340.5000 M5$39 10000 14 0.5000 s4 p101 59 N s4->s38->s19->c219->s65->s45->s86->s60->s7->c130->c129->s73->s25->s40->p101
2341.4000 M38$39 10000 15 1.4000 s37 p100 59 N s37->s66->s83->s56->c249->c211->c173->c231->c114->c250->c116->c240->c141->c159->c188->p100
2342.4000 M28$39 10000 26 2.4000 s27 p101 59 N s27->c242->s33->c192->s80->s99->s39->c234->s57->c220->s71->s84->s20->s30->s42->s13->c149->s7->s60->s86->c107->c130->c129->s73->s25->s40->p101
2351.3000 M3$39 10000 7 11.3000 s2 p102 59 N s2->s29->s46->c126->s55->s47->c215->p102
2352.0000 M46$39 10000 65 12.0000 s45 p100 59 N s45->s86->s60->c174->s84->s20->s30->s58->s71->c140->c207->c248->c198->c237->c138->c190->s28->s59->s0->s9->s67->c131->s72->s51->c168->s50->c169->c238->s54->s24->s34->s10->s3->s78->c183->s87->s94->c106->s69->s44->s88->s79->s49->c147->c181->c151->c253->c118->s74->c185->c128->c119->c249->s56->s83->s37->s66->c211->c250->c116->c114->c240->c141->c159->c132->p100
2352.0000 M1$39 10000 47 12.0000 s0 p100 59 N s0->s9->s67->c131->s72->s51->c168->s50->c169->c238->s54->s24->s34->s10->s3->s78->c183->s87->s94->c106->s69->s44->s88->s79->s49->c147->c181->c151->c253->c118->s74->c185->c128->c119->c249->s56->s83->s37->s66->c211->c250->c116->c114->c240->c141->c159->c132->p100
2352.0000 M21$39 10000 61 12.0000 s20 p100 59 N s20->s84->s30->s58->s71->c140->c207->c248->c198->c237->c138->c190->s28->s59->s0->s9->s67->c131->s72->s51->c168->s50->c169->c238->s54->s24->s34->s10->s3->s78->c183->s87->s94->c106->s69->s44->s88->s79->s49->c147->c181->c151->c253->c118->s74->c185->c128->c119->c249->s56->s83->s37->s66->c211->c250->c116->c114->c240->c141->c159->c132->p100
2352.0000 M19$39 10000 68 12.0000 s18 p100 59 N s18->s93->s65->s45->s86->s60->c174->s84->s20->s30->s58->s71->c140->c207->c248->c198->c237->c138->c190->s28->s59->s0->s9->s67->c131->s72->s51->c168->s50->c169->c238->s54->s24->s34->s10->s3->s78->c183->s87->s94->c106->s69->s44->s88->s79->s49->c147->c181->c151->c253->c118->s74->c185->c128->c119->c249->s56->s83->s37->s66->c211->c250->c116->c114->c240->c141->c159->c132->p100
2352.0000 M24$39 10000 48 12.0000 s23 p100 59 N s23->s14->c175->c180->c179->c112->c187->s50->c169->c168->c238->s54->s24->s34->s10->s3->s78->c183->s87->s94->c106->s69->s44->s88->s79->s49->c147->c181->c151->c253->c118->s74->c185->c128->c119->c249->s56->s83->s37->s66->c211->c250->c116->c114->c240->c141->c159->c132->p100
