# time  ID  size  fromHost  toHost  TTL  isResponse
3420.0000 M19$57 10000 s18 p103 60 N 
3420.0000 M20$57 10000 s19 p103 60 N 
3420.0000 M21$57 10000 s20 p102 60 N 
3420.0000 M22$57 10000 s21 p102 60 N 
3420.0000 M23$57 10000 s22 p100 60 N 
3420.0000 M24$57 10000 s23 p100 60 N 
3420.0000 M25$57 10000 s24 p101 60 N 
3420.0000 M26$57 10000 s25 p100 60 N 
3420.0000 M27$57 10000 s26 p102 60 N 
3420.0000 M28$57 10000 s27 p103 60 N 
3420.0000 M29$57 10000 s28 p102 60 N 
3420.0000 M30$57 10000 s29 p104 60 N 
3420.0000 M31$57 10000 s30 p101 60 N 
3420.0000 M32$57 10000 s31 p101 60 N 
3420.0000 M33$57 10000 s32 p101 60 N 
3420.0000 M34$57 10000 s33 p102 60 N 
3420.0000 M35$57 10000 s34 p104 60 N 
3420.0000 M36$57 10000 s35 p100 60 N 
3420.0000 M37$57 10000 s36 p100 60 N 
3420.0000 M38$57 10000 s37 p103 60 N 
3420.0000 M39$57 10000 s38 p101 60 N 
3420.0000 M40$57 10000 s39 p102 60 N 
3420.0000 M41$57 10000 s40 p103 60 N 
3420.0000 M42$57 10000 s41 p103 60 N 
3420.0000 M43$57 10000 s42 p103 60 N 
3420.0000 M44$57 10000 s43 p103 60 N 
3420.0000 M45$57 10000 s44 p104 60 N 
3420.0000 M46$57 10000 s45 p101 60 N 
3420.0000 M47$57 10000 s46 p102 60 N 
3420.0000 M48$57 10000 s47 p101 60 N 
3420.0000 M49$57 10000 s48 p102 60 N 
3420.0000 M50$57 10000 s49 p104 60 N 
3480.0000 M1$58 10000 s0 p101 60 N 
3480.0000 M2$58 10000 s1 p103 60 N 
3480.0000 M3$58 10000 s2 p101 60 N 
3480.0000 M4$58 10000 s3 p102 60 N 
3480.0000 M5$58 10000 s4 p104 60 N 
3480.0000 M6$58 10000 s5 p100 60 N 
3480.0000 M7$58 10000 s6 p102 60 N 
3480.0000 M8$58 10000 s7 p104 60 N 
3480.0000 M9$58 10000 s8 p102 60 N 
3480.0000 M10$58 10000 s9 p100 60 N 
3480.0000 M11$58 10000 s10 p100 60 N 
3480.0000 M12$58 10000 s11 p102 60 N 
3480.0000 M13$58 10000 s12 p104 60 N 
3480.0000 M14$58 10000 s13 p101 60 N 
3480.0000 M15$58 10000 s14 p101 60 N 
3480.0000 M16$58 10000 s15 p104 60 N 
3480.0000 M17$58 10000 s16 p101 60 N 
3480.0000 M18$58 10000 s17 p103 60 N 
3480.0000 M19$58 10000 s18 p102 60 N 
3480.0000 M20$58 10000 s19 p103 60 N 
3480.0000 M21$58 10000 s20 p103 60 N 
3480.0000 M22$58 10000 s21 p101 60 N 
3480.0000 M23$58 10000 s22 p103 60 N 
3480.0000 M24$58 10000 s23 p104 60 N 
3480.0000 M25$58 10000 s24 p102 60 N 
3480.0000 M26$58 10000 s25 p103 60 N 
3480.0000 M27$58 10000 s26 p104 60 N 
3480.0000 M28$58 10000 s27 p101 60 N 
3480.0000 M29$58 10000 s28 p103 60 N 
3480.0000 M30$58 10000 s29 p101 60 N 
3480.0000 M31$58 10000 s30 p100 60 N 
3480.0000 M32$58 10000 s31 p102 60 N 
3480.0000 M33$58 10000 s32 p104 60 N 
3480.0000 M34$58 10000 s33 p101 60 N 
3480.0000 M35$58 10000 s34 p101 60 N 
3480.0000 M36$58 10000 s35 p104 60 N 
3480.0000 M37$58 10000 s36 p100 60 N 
3480.0000 M38$58 10000 s37 p103 60 N 
3480.0000 M39$58 10000 s38 p103 60 N 
3480.0000 M40$58 10000 s39 p101 60 N 
3480.0000 M41$58 10000 s40 p103 60 N 
3480.0000 M42$58 10000 s41 p100 60 N 
3480.0000 M43$58 10000 s42 p100 60 N 
3480.0000 M44$58 10000 s43 p101 60 N 
3480.0000 M45$58 10000 s44 p103 60 N 
3480.0000 M46$58 10000 s45 p100 60 N 
3480.0000 M47$58 10000 s46 p101 60 N 
3480.0000 M48$58 10000 s47 p102 60 N 
3480.0000 M49$58 10000 s48 p100 60 N 
3480.0000 M50$58 10000 s49 p100 60 N 
3540.0000 M1$59 10000 s0 p104 60 N 
3540.0000 M2$59 10000 s1 p103 60 N 
3540.0000 M3$59 10000 s2 p100 60 N 
3540.0000 M4$59 10000 s3 p100 60 N 
3540.0000 M5$59 10000 s4 p102 60 N 
3540.0000 M6$59 10000 s5 p104 60 N 
3540.0000 M7$59 10000 s6 p101 60 N 
3540.0000 M8$59 10000 s7 p101 60 N 
3540.0000 M9$59 10000 s8 p100 60 N 
3540.0000 M10$59 10000 s9 p100 60 N 
3540.0000 M11$59 10000 s10 p102 60 N 
3540.0000 M12$59 10000 s11 p104 60 N 
3540.0000 M13$59 10000 s12 p104 60 N 
3540.0000 M14$59 10000 s13 p101 60 N 
3540.0000 M15$59 10000 s14 p103 60 N 
3540.0000 M16$59 10000 s15 p100 60 N 
3540.0000 M17$59 10000 s16 p100 60 N 
3540.0000 M18$59 10000 s17 p102 60 N 
3540.0000 M19$59 10000 s18 p101 60 N 
3540.0000 M20$59 10000 s19 p100 60 N 
3540.0000 M21$59 10000 s20 p102 60 N 
3540.0000 M22$59 10000 s21 p104 60 N 
3540.0000 M23$59 10000 s22 p104 60 N 
3540.0000 M24$59 10000 s23 p101 60 N 
3540.0000 M25$59 10000 s24 p101 60 N 
3540.0000 M26$59 10000 s25 p100 60 N 
3540.0000 M27$59 10000 s26 p100 60 N 
3540.0000 M28$59 10000 s27 p102 60 N 
3540.0000 M29$59 10000 s28 p102 60 N 
3540.0000 M30$59 10000 s29 p102 60 N 
3540.0000 M31$59 10000 s30 p104 60 N 
3540.0000 M32$59 10000 s31 p104 60 N 
3540.0000 M33$59 10000 s32 p103 60 N 
3540.0000 M34$59 10000 s33 p103 60 N 
3540.0000 M35$59 10000 s34 p100 60 N 
3540.0000 M36$59 10000 s35 p100 60 N 
3540.0000 M37$59 10000 s36 p104 60 N 
3540.0000 M38$59 10000 s37 p104 60 N 
3540.0000 M39$59 10000 s38 p104 60 N 
3540.0000 M40$59 10000 s39 p104 60 N 
3540.0000 M41$59 10000 s40 p101 60 N 
3540.0000 M42$59 10000 s41 p101 60 N 
3540.0000 M43$59 10000 s42 p103 60 N 
3540.0000 M44$59 10000 s43 p100 60 N 
3540.0000 M45$59 10000 s44 p102 60 N 
3540.0000 M46$59 10000 s45 p102 60 N 
3540.0000 M47$59 10000 s46 p104 60 N 
3540.0000 M48$59 10000 s47 p101 60 N 
3540.0000 M49$59 10000 s48 p103 60 N 
3540.0000 M50$59 10000 s49 p101 60 N 
3600.0000 M1$60 10000 s0 p102 60 N 
3600.0000 M2$60 10000 s1 p103 60 N 
3600.0000 M3$60 10000 s2 p101 60 N 
3600.0000 M4$60 10000 s3 p102 60 N 
3600.0000 M5$60 10000 s4 p100 60 N 
3600.0000 M6$60 10000 s5 p104 60 N 
3600.0000 M7$60 10000 s6 p103 60 N 
3600.0000 M8$60 10000 s7 p104 60 N 
3600.0000 M9$60 10000 s8 p102 60 N 
3600.0000 M10$60 10000 s9 p100 60 N 
3600.0000 M11$60 10000 s10 p100 60 N 
3600.0000 M12$60 10000 s11 p104 60 N 
3600.0000 M13$60 10000 s12 p104 60 N 
3600.0000 M14$60 10000 s13 p103 60 N 
3600.0000 M15$60 10000 s14 p101 60 N 
3600.0000 M16$60 10000 s15 p100 60 N 
3600.0000 M17$60 10000 s16 p101 60 N 
3600.0000 M18$60 10000 s17 p104 60 N 
3600.0000 M19$60 10000 s18 p100 60 N 
3600.0000 M20$60 10000 s19 p102 60 N 
3600.0000 M21$60 10000 s20 p101 60 N 
3600.0000 M22$60 10000 s21 p100 60 N 
3600.0000 M23$60 10000 s22 p103 60 N 
3600.0000 M24$60 10000 s23 p104 60 N 
3600.0000 M25$60 10000 s24 p102 60 N 
3600.0000 M26$60 10000 s25 p103 60 N 
3600.0000 M27$60 10000 s26 p101 60 N 
3600.0000 M28$60 10000 s27 p102 60 N 
3600.0000 M29$60 10000 s28 p100 60 N 
3600.0000 M30$60 10000 s29 p102 60 N 
3600.0000 M31$60 10000 s30 p100 60 N 
3600.0000 M32$60 10000 s31 p104 60 N 
3600.0000 M33$60 10000 s32 p100 60 N 
3600.0000 M34$60 10000 s33 p101 60 N 
3600.0000 M35$60 10000 s34 p103 60 N 
3600.0000 M36$60 10000 s35 p102 60 N 
3600.0000 M37$60 10000 s36 p101 60 N 
3600.0000 M38$60 10000 s37 p104 60 N 
3600.0000 M39$60 10000 s38 p100 60 N 
3600.0000 M40$60 10000 s39 p104 60 N 
3600.0000 M41$60 10000 s40 p100 60 N 
3600.0000 M42$60 10000 s41 p101 60 N 
3600.0000 M43$60 10000 s42 p104 60 N 
3600.0000 M44$60 10000 s43 p103 60 N 
3600.0000 M45$60 10000 s44 p101 60 N 
3600.0000 M46$60 10000 s45 p102 60 N 
3600.0000 M47$60 10000 s46 p100 60 N 
3600.0000 M48$60 10000 s47 p101 60 N 
3600.0000 M49$60 10000 s48 p103 60 N 
3600.0000 M50$60 10000 s49 p101 60 N 
